Unnamed: 0,Player ID,Player Surname,Player Forename,Team,Position Id,recomendacion,cluster
9064,39765,Taarabt,Adel,Queens Park Rangers,4,"[18428, 53392, 28554, 37055, 27341]",[18428]
9091,19740,Taiwo,Taye,Queens Park Rangers,2,"[42428, 4098, 28183, 15968, 28654]","[1930, 3296, 5750, 7712, 9493, 11467, 15968, 16234, 19053, 19124, 19714, 20488, 20658, 28183, 28654, 37847, 41270, 42427, 42593, 54772, 55604, 57214, 58786]"
9106,27348,Tamas,Gabriel,West Bromwich Albion,2,"[11248, 27348, 103903, 87835, 86364]","[1131, 1940, 1989, 2399, 3665, 6298, 11248, 11883, 12450, 12674, 12679, 12780, 13439, 14919, 14965, 16734, 18658, 19084, 19718, 27698, 37269, 38462, 39464, 41727, 42425, 42428, 46695, 48730, 51511, 52477, 53238, 54469, 54771, 60232, 61933, 61944, 65807, 74230, 75880, 78108, 82263, 86364, 87835, 87860, 90801, 91979, 92790, 103903, 105322, 106603]"
9114,11883,Tate,Alan,Swansea City,2,"[16234, 92790, 37869, 34285, 105322]","[1131, 1940, 1989, 2399, 3665, 6298, 11248, 12450, 12674, 12679, 12780, 13439, 14919, 14965, 16734, 18658, 19084, 19718, 27348, 27698, 37269, 38462, 39464, 41727, 42425, 42428, 46695, 48730, 51511, 52477, 53238, 54469, 54771, 60232, 61933, 61944, 65807, 74230, 75880, 78108, 82263, 86364, 87835, 87860, 90801, 91979, 92790, 103903, 105322, 106603]"
9119,47390,Taylor,Neil,Swansea City,2,"[17336, 3785, 28146, 14075, 42996]","[3785, 13310, 14075, 17336, 26725, 28146, 34285]"
9155,57069,Tchoyi,Somen,West Bromwich Albion,4,"[81025, 2019, 14469, 18215, 44302]","[363, 2019, 4990, 7670, 8442, 9110, 10454, 12882, 13227, 13308, 13594, 14469, 14898, 15076, 15188, 18586, 19556, 27258, 27696, 27707, 28097, 34296, 37639, 38297, 39217, 41208, 41823, 43191, 49384, 49944, 50232, 51887, 56861, 56864, 56944, 73459, 77800, 78056, 80442, 81880, 92372]"
9173,1718,Terry,John,Chelsea,2,"[17468, 37269, 15864, 15201, 40725]","[1764, 7551, 7645, 7933, 8358, 8380, 10466, 11911, 12413, 15284, 15943, 17476, 19008, 19159, 19188, 19272, 19341, 19419, 19958, 20359, 21094, 26793, 37642, 37742, 37869, 39253, 41135, 43035, 51507, 68815]"
9204,12765,Thomas,Jerome,West Bromwich Albion,4,"[44302, 20695, 1212, 11829, 21060]","[1212, 8378, 21060, 21083, 28499, 53392]"
9233,79843,Thorne,George,West Bromwich Albion,4,"[10451, 40564, 999, 19946, 93666]","[999, 1307, 1615, 1840, 2559, 4374, 4740, 5043, 6769, 7459, 10451, 13524, 14295, 14489, 15109, 17891, 18215, 18430, 19197, 19602, 19688, 19946, 20589, 28342, 28566, 37939, 38290, 39104, 40231, 40387, 40564, 40660, 42518, 43250, 44302, 53371, 59304, 59325, 74208, 75773, 78774, 81025, 83701, 88821, 88894, 91128, 93666, 98464, 103955, 105190, 114042]"
9236,19124,Tierney,Marc,Norwich City,2,"[17336, 2562, 5750, 20359, 46695]","[1930, 3296, 5750, 7712, 9493, 11467, 15968, 16234, 19053, 19714, 19740, 20488, 20658, 28183, 28654, 37847, 41270, 42427, 42593, 54772, 55604, 57214, 58786]"
9253,14402,Torres,Fernando,Chelsea,6,"[49013, 43020, 20312, 20452, 37572]","[20452, 26900, 38328, 43274, 49724]"
9285,20488,Traore,Armand,Queens Park Rangers,2,"[3785, 17336, 28183, 14075, 46695]","[1930, 3296, 5750, 7712, 9493, 11467, 15968, 16234, 19053, 19124, 19714, 19740, 20658, 28183, 28654, 37847, 41270, 42427, 42593, 54772, 55604, 57214, 58786]"
9309,5288,Tremmel,Gerhard,Swansea City,1,"[66797, 5207, 28491, 50264, 17694]","[4202, 5207, 9631, 10954, 15903, 17687, 17694, 18151, 20531, 26756, 37634, 38251, 39725, 41705, 50264, 51922, 88658]"
9310,107853,Trotta,Marcello,Fulham,6,"[36968, 40501, 89328, 39982, 91126]","[1619, 1795, 4454, 5692, 5730, 19916, 20298, 32317, 33223, 36968, 39776, 39982, 40275, 40399, 40501, 46581, 49013, 51484, 55586, 59970, 61538, 66749, 66978, 80061, 80181, 89328, 91126, 95703]"
9311,15395,Tuncay,,Bolton Wanderers,6,"[4454, 59125, 4445, 62419, 19557]","[1409, 1710, 3118, 3897, 4445, 6286, 8595, 11721, 14166, 15428, 15675, 17955, 18215, 18804, 19645, 27440, 28157, 28541, 28593, 35865, 37352, 39439, 55415, 58778, 59125, 60865, 80979, 97612, 98769]"
9327,17694,Turnbull,Ross,Chelsea,1,"[15903, 17694, 5207, 5288, 66797]","[4202, 5207, 5288, 9631, 10954, 15903, 17687, 18151, 20531, 26756, 37634, 38251, 39725, 41705, 50264, 51922, 88658]"
9329,15864,Turner,Michael,Sunderland,2,"[8380, 11378, 82514, 1764, 19188]","[973, 1059, 1216, 1587, 1640, 1809, 1841, 1869, 1934, 1950, 2004, 2034, 2562, 3736, 4142, 6219, 6254, 8371, 11078, 11378, 12443, 13898, 14278, 14947, 15201, 15498, 16854, 17127, 17468, 17974, 18144, 18832, 18846, 19160, 40146, 42744, 45139, 55909, 58845, 80235, 80254, 82514, 83428]"
9353,20312,Tévez,Carlos,Manchester City,6,"[37084, 8595, 95703, 26900, 17955]","[1195, 5075, 6240, 14279, 16005, 19321, 19557, 37334, 42758, 57835, 62419]"
9366,1640,Upson,Matthew,Stoke City,2,"[17476, 1131, 61944, 12450, 58845]","[973, 1059, 1216, 1587, 1809, 1841, 1869, 1934, 1950, 2004, 2034, 2562, 3736, 4142, 6219, 6254, 8371, 11078, 11378, 12443, 13898, 14278, 14947, 15201, 15498, 15864, 16854, 17127, 17468, 17974, 18144, 18832, 18846, 19160, 40146, 42744, 45139, 55909, 58845, 80235, 80254, 82514, 83428]"
9380,7631,Vaughan,David,Sunderland,4,"[77800, 37339, 28342, 15073, 42518]","[1420, 11735, 16210, 16236, 20481, 28495, 49493, 50471, 52876, 55548]"
9390,19916,Vaughan,James,Norwich City,6,"[66978, 60865, 80061, 50175, 86168]","[1619, 1795, 4454, 5692, 5730, 20298, 32317, 33223, 36968, 39776, 39982, 40275, 40399, 40501, 46581, 49013, 51484, 55586, 59970, 61538, 66749, 66978, 80061, 80181, 89328, 91126, 95703, 107853]"
9407,98464,Vela,Joshua,Bolton Wanderers,4,"[40564, 105190, 999, 28342, 19197]","[999, 1307, 1615, 1840, 2559, 4374, 4740, 5043, 6769, 7459, 10451, 13524, 14295, 14489, 15109, 17891, 18215, 18430, 19197, 19602, 19688, 19946, 20589, 28342, 28566, 37939, 38290, 39104, 40231, 40387, 40564, 40660, 42518, 43250, 44302, 53371, 59304, 59325, 74208, 75773, 78774, 79843, 81025, 83701, 88821, 88894, 91128, 93666, 103955, 105190, 114042]"
9410,60865,Vellios,Apostolos,Everton,6,"[28593, 1409, 20298, 19645, 15675]","[1409, 1710, 3118, 3897, 4445, 6286, 8595, 11721, 14166, 15395, 15428, 15675, 17955, 18215, 18804, 19645, 27440, 28157, 28541, 28593, 35865, 37352, 39439, 55415, 58778, 59125, 80979, 97612, 98769]"
9423,15943,Vermaelen,Thomas,Arsenal,2,"[49539, 1718, 17468, 26725, 37642]","[1718, 1764, 7551, 7645, 7933, 8358, 8380, 10466, 11911, 12413, 15284, 17476, 19008, 19159, 19188, 19272, 19341, 19419, 19958, 20359, 21094, 26793, 37642, 37742, 37869, 39253, 41135, 43035, 51507, 68815]"
9452,14965,Vidic,Nemanja,Manchester United,2,"[11248, 52477, 1989, 39253, 51507]","[1131, 1940, 1989, 2399, 3665, 6298, 11248, 11883, 12450, 12674, 12679, 12780, 13439, 14919, 16734, 18658, 19084, 19718, 27348, 27698, 37269, 38462, 39464, 41727, 42425, 42428, 46695, 48730, 51511, 52477, 53238, 54469, 54771, 60232, 61933, 61944, 65807, 74230, 75880, 78108, 82263, 86364, 87835, 87860, 90801, 91979, 92790, 103903, 105322, 106603]"
9458,40399,Vokes,Sam,Wolverhampton Wanderers,6,"[60865, 80061, 19916, 66978, 59125]","[1619, 1795, 4454, 5692, 5730, 19916, 20298, 32317, 33223, 36968, 39776, 39982, 40275, 40501, 46581, 49013, 51484, 55586, 59970, 61538, 66749, 66978, 80061, 80181, 89328, 91126, 95703, 107853]"
9462,39215,Vorm,Michel,Swansea City,1,"[51922, 11334, 1827, 28491, 1822]","[20480, 59936]"
9499,59304,Vuckic,Haris,Newcastle United,4,"[14489, 98464, 59304, 74208, 105190]","[999, 1307, 1615, 1840, 2559, 4374, 4740, 5043, 6769, 7459, 10451, 13524, 14295, 14489, 15109, 17891, 18215, 18430, 19197, 19602, 19688, 19946, 20589, 28342, 28566, 37939, 38290, 39104, 40231, 40387, 40564, 40660, 42518, 43250, 44302, 53371, 59325, 74208, 75773, 78774, 79843, 81025, 83701, 88821, 88894, 91128, 93666, 98464, 103955, 105190, 114042]"
9503,19602,Vukcevic,Simon,Blackburn Rovers,4,"[20481, 18430, 1840, 88894, 28301]","[999, 1307, 1615, 1840, 2559, 4374, 4740, 5043, 6769, 7459, 10451, 13524, 14295, 14489, 15109, 17891, 18215, 18430, 19197, 19688, 19946, 20589, 28342, 28566, 37939, 38290, 39104, 40231, 40387, 40564, 40660, 42518, 43250, 44302, 53371, 59304, 59325, 74208, 75773, 78774, 79843, 81025, 83701, 88821, 88894, 91128, 93666, 98464, 103955, 105190, 114042]"
9510,20467,Walcott,Theo,Arsenal,4,"[44302, 34296, 8378, 21060, 1212]",[]
9545,58621,Walker,Kyle,Tottenham Hotspur,2,"[11278, 9047, 15405, 42996, 49539]","[9007, 9047, 11278, 15405, 17997, 20492, 32318, 37748, 40725, 42996, 45158, 49539, 76359]"
9582,12813,Walters,Jonathan,Stoke City,6,"[3630, 4570, 16005, 20312, 20452]",[]
9620,40616,Ward,Stephen,Wolverhampton Wanderers,4,"[15073, 92372, 3332, 1821, 12150]",[]
9632,11078,Ward,Elliott,Norwich City,2,"[82263, 41270, 12674, 14947, 51511]","[973, 1059, 1216, 1587, 1640, 1809, 1841, 1869, 1934, 1950, 2004, 2034, 2562, 3736, 4142, 6219, 6254, 8371, 11378, 12443, 13898, 14278, 14947, 15201, 15498, 15864, 16854, 17127, 17468, 17974, 18144, 18832, 18846, 19160, 40146, 42744, 45139, 55909, 58845, 80235, 80254, 82514, 83428]"
9670,13310,Warnock,Stephen,Aston Villa,2,"[27698, 17127, 46695, 3785, 13898]","[3785, 14075, 17336, 26725, 28146, 34285, 47390]"
9705,16045,Watson,Ben,Wigan Athletic,4,"[2051, 1274, 7635, 4719, 1812]",[]
9726,80979,Weimann,Andreas,Aston Villa,6,"[20298, 1409, 1619, 19645, 60865]","[1409, 1710, 3118, 3897, 4445, 6286, 8595, 11721, 14166, 15395, 15428, 15675, 17955, 18215, 18804, 19645, 27440, 28157, 28541, 28593, 35865, 37352, 39439, 55415, 58778, 59125, 60865, 97612, 98769]"
9740,50175,Welbeck,Danny,Manchester United,6,"[37572, 42544, 49724, 47412, 17500]",[42544]
9770,20531,Westwood,Keiren,Sunderland,1,"[40349, 17687, 45175, 9631, 66797]","[4202, 5207, 5288, 9631, 10954, 15903, 17687, 17694, 18151, 26756, 37634, 38251, 39725, 41705, 50264, 51922, 88658]"
9779,19958,Wheater,David,Bolton Wanderers,2,"[38462, 26725, 37269, 8358, 13898]","[1718, 1764, 7551, 7645, 7933, 8358, 8380, 10466, 11911, 12413, 15284, 15943, 17476, 19008, 19159, 19188, 19272, 19341, 19419, 20359, 21094, 26793, 37642, 37742, 37869, 39253, 41135, 43035, 51507, 68815]"
9803,12150,Whelan,Glenn,Stoke City,4,"[5589, 50471, 92372, 63370, 14898]","[5589, 10561, 28448, 28468, 67731]"
9833,18144,Whitbread,Zak,Norwich City,2,"[8371, 19160, 1216, 8358, 20658]","[973, 1059, 1216, 1587, 1640, 1809, 1841, 1869, 1934, 1950, 2004, 2034, 2562, 3736, 4142, 6219, 6254, 8371, 11078, 11378, 12443, 13898, 14278, 14947, 15201, 15498, 15864, 16854, 17127, 17468, 17974, 18832, 18846, 19160, 40146, 42744, 45139, 55909, 58845, 80235, 80254, 82514, 83428]"
9851,5589,Whitehead,Dean,Stoke City,4,"[92372, 12002, 50471, 28342, 10454]","[10561, 12150, 28448, 28468, 67731]"
9884,59125,Wickham,Connor,Sunderland,6,"[95703, 28157, 15675, 15428, 15395]","[1409, 1710, 3118, 3897, 4445, 6286, 8595, 11721, 14166, 15395, 15428, 15675, 17955, 18215, 18804, 19645, 27440, 28157, 28541, 28593, 35865, 37352, 39439, 55415, 58778, 60865, 80979, 97612, 98769]"
9900,1409,Wilbraham,Aaron,Norwich City,6,"[19916, 59125, 50175, 1409, 19688]","[1710, 3118, 3897, 4445, 6286, 8595, 11721, 14166, 15395, 15428, 15675, 17955, 18215, 18804, 19645, 27440, 28157, 28541, 28593, 35865, 37352, 39439, 55415, 58778, 59125, 60865, 80979, 97612, 98769]"
9911,19714,Wilkinson,Andy,Stoke City,2,"[18832, 19053, 45139, 15405, 28654]","[1930, 3296, 5750, 7712, 9493, 11467, 15968, 16234, 19053, 19124, 19740, 20488, 20658, 28183, 28654, 37847, 41270, 42427, 42593, 54772, 55604, 57214, 58786]"
9936,19159,Williams,Ashley,Swansea City,2,"[65807, 15284, 1764, 42996, 26725]","[1718, 1764, 7551, 7645, 7933, 8358, 8380, 10466, 11911, 12413, 15284, 15943, 17476, 19008, 19188, 19272, 19341, 19419, 19958, 20359, 21094, 26793, 37642, 37742, 37869, 39253, 41135, 43035, 51507, 68815]"
9973,11378,Williamson,Michael,Newcastle United,2,"[1059, 13439, 6219, 2034, 1587]","[973, 1059, 1216, 1587, 1640, 1809, 1841, 1869, 1934, 1950, 2004, 2034, 2562, 3736, 4142, 6219, 6254, 8371, 11078, 12443, 13898, 14278, 14947, 15201, 15498, 15864, 16854, 17127, 17468, 17974, 18144, 18832, 18846, 19160, 40146, 42744, 45139, 55909, 58845, 80235, 80254, 82514, 83428]"
9995,32318,Wilson,Marc,Stoke City,2,"[48730, 10466, 17997, 28146, 1930]","[9007, 9047, 11278, 15405, 17997, 20492, 37748, 40725, 42996, 45158, 49539, 58621, 76359]"
10030,973,Woodgate,Jonathan,Stoke City,2,"[14775, 12450, 4098, 74230, 42593]","[1059, 1216, 1587, 1640, 1809, 1841, 1869, 1934, 1950, 2004, 2034, 2562, 3736, 4142, 6219, 6254, 8371, 11078, 11378, 12443, 13898, 14278, 14947, 15201, 15498, 15864, 16854, 17127, 17468, 17974, 18144, 18832, 18846, 19160, 40146, 42744, 45139, 55909, 58845, 80235, 80254, 82514, 83428]"
10047,1212,Wright-Phillips,Shaun,Queens Park Rangers,4,"[44302, 34296, 41262, 21060, 20226]","[8378, 12765, 21060, 21083, 28499, 53392]"
10079,13239,Yakubu,,Blackburn Rovers,6,"[16005, 46581, 5741, 42758, 37352]",[47412]
10109,14664,Yaya Touré,,Manchester City,4,"[41262, 19688, 40451, 56944, 8378]",[41792]
10141,86364,Yennaris,Nicholas,Arsenal,2,"[12780, 54469, 91979, 51511, 39464]","[1131, 1940, 1989, 2399, 3665, 6298, 11248, 11883, 12450, 12674, 12679, 12780, 13439, 14919, 14965, 16734, 18658, 19084, 19718, 27348, 27698, 37269, 38462, 39464, 41727, 42425, 42428, 46695, 48730, 51511, 52477, 53238, 54469, 54771, 60232, 61933, 61944, 65807, 74230, 75880, 78108, 82263, 87835, 87860, 90801, 91979, 92790, 103903, 105322, 106603]"
10142,18892,Young,Ashley,Manchester United,4,"[18818, 28499, 38429, 49493, 8378]","[28554, 38530]"
10143,1930,Young,Luke,Queens Park Rangers,2,"[40146, 8380, 11248, 15284, 48730]","[3296, 5750, 7712, 9493, 11467, 15968, 16234, 19053, 19124, 19714, 19740, 20488, 20658, 28183, 28654, 37847, 41270, 42427, 42593, 54772, 55604, 57214, 58786]"
10192,20658,Zabaleta,Pablo,Manchester City,2,"[11278, 9047, 1930, 17997, 57214]","[1930, 3296, 5750, 7712, 9493, 11467, 15968, 16234, 19053, 19124, 19714, 19740, 20488, 28183, 28654, 37847, 41270, 42427, 42593, 54772, 55604, 57214, 58786]"
10213,4570,Zamora,Bobby,Fulham,6,"[27450, 20450, 16005, 20452, 37572]","[15398, 18953, 27697]"
10242,37847,Zubar,Ronald,Wolverhampton Wanderers,2,"[11467, 19053, 15405, 4142, 28183]","[1930, 3296, 5750, 7712, 9493, 11467, 15968, 16234, 19053, 19124, 19714, 19740, 20488, 20658, 28183, 28654, 41270, 42427, 42593, 54772, 55604, 57214, 58786]"
10257,15076,de Jong,Nigel,Manchester City,4,"[77800, 49806, 4990, 10454, 33298]","[363, 2019, 4990, 7670, 8442, 9110, 10454, 12882, 13227, 13308, 13594, 14469, 14898, 15188, 18586, 19556, 27258, 27696, 27707, 28097, 34296, 37639, 38297, 39217, 41208, 41823, 43191, 49384, 49944, 50232, 51887, 56861, 56864, 56944, 57069, 73459, 77800, 78056, 80442, 81880, 92372]"
10278,46695,de Laet,Ritchie,Norwich City,2,"[47390, 74230, 1989, 13439, 18658]","[1131, 1940, 1989, 2399, 3665, 6298, 11248, 11883, 12450, 12674, 12679, 12780, 13439, 14919, 14965, 16734, 18658, 19084, 19718, 27348, 27698, 37269, 38462, 39464, 41727, 42425, 42428, 48730, 51511, 52477, 53238, 54469, 54771, 60232, 61933, 61944, 65807, 74230, 75880, 78108, 82263, 86364, 87835, 87860, 90801, 91979, 92790, 103903, 105322, 106603]"
10284,38251,de Vries,Dorus,Wolverhampton Wanderers,1,"[5207, 10954, 5288, 66797, 15903]","[4202, 5207, 5288, 9631, 10954, 15903, 17687, 17694, 18151, 20531, 26756, 37634, 39725, 41705, 50264, 51922, 88658]"
10288,40275,dos Santos,Giovani,Tottenham Hotspur,6,"[59125, 40275, 19916, 66978, 60865]","[1619, 1795, 4454, 5692, 5730, 19916, 20298, 32317, 33223, 36968, 39776, 39982, 40399, 40501, 46581, 49013, 51484, 55586, 59970, 61538, 66749, 66978, 80061, 80181, 89328, 91126, 95703, 107853]"
10295,74230,van Aanholt,Patrick,Wigan Athletic,2,"[12780, 42425, 54469, 51511, 103903]","[1131, 1940, 1989, 2399, 3665, 6298, 11248, 11883, 12450, 12674, 12679, 12780, 13439, 14919, 14965, 16734, 18658, 19084, 19718, 27348, 27698, 37269, 38462, 39464, 41727, 42425, 42428, 46695, 48730, 51511, 52477, 53238, 54469, 54771, 60232, 61933, 61944, 65807, 75880, 78108, 82263, 86364, 87835, 87860, 90801, 91979, 92790, 103903, 105322, 106603]"
10298,12297,van Persie,Robin,Arsenal,6,"[43274, 20452, 4570, 12813, 40501]",[]
10336,4611,van der Vaart,Rafael,Tottenham Hotspur,4,"[20589, 15188, 28566, 34392, 38429]",[]
